"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.248288402E1	1.681460440E-1	-1.317987442E-1	-2.225261331E-1	3.084831940E-1
1.249094055E1	2.959841490E-2	-1.705121994E-1	-1.486238241E-1	2.281217162E-1
1.249896656E1	-6.689694524E-2	-2.235727310E-1	-4.340296984E-2	2.373684586E-1
1.250702309E1	-2.909174263E-1	-1.711473465E-1	1.682775021E-1	3.771494145E-1
1.251507962E1	-3.847359717E-1	-1.135768890E-1	3.693385124E-1	5.452819586E-1
1.252313616E1	-4.951477647E-1	-2.945709229E-2	3.531317711E-1	6.088851098E-1
1.253119269E1	-3.653918207E-1	-1.364345551E-1	3.882117867E-1	5.503035179E-1
1.253924922E1	-2.220144272E-1	-3.889617920E-1	3.737030029E-1	5.832971935E-1
1.254727523E1	-9.011647105E-2	-5.455141068E-1	2.117676139E-1	5.920744390E-1
1.255533176E1	1.998983026E-1	-6.997117996E-1	5.871778727E-2	7.300710325E-1
1.256338830E1	4.246322215E-1	-1.069750786E0	-8.683747053E-2	1.154218356E0
1.257144483E1	4.943625927E-1	-1.267966270E0	3.959918022E-2	1.361506860E0
1.257950136E1	2.713159025E-1	-1.193845749E0	1.477462053E-1	1.233170277E0
1.258755789E1	3.800764680E-2	-1.101151466E0	-7.070523500E-2	1.104073532E0
1.259558391E1	-1.003537774E-1	-9.799537659E-1	-2.975826263E-1	1.029046006E0
1.260364044E1	-2.696366012E-1	-9.138956070E-1	-3.540186286E-1	1.016483284E0
1.261169697E1	-4.054280519E-1	-8.953628540E-1	-3.505758345E-1	1.043527652E0
1.261975350E1	-5.355703831E-1	-7.950143814E-1	-3.357561231E-1	1.015684831E0
1.262781003E1	-5.781918168E-1	-8.379335403E-1	-3.278759122E-1	1.069551779E0
1.263583605E1	-5.002754927E-1	-1.081589699E0	-4.278267622E-1	1.266154644E0
1.264389258E1	-4.189206958E-1	-1.272166252E0	-3.569642901E-1	1.386118691E0
1.265194911E1	-3.655535877E-1	-1.467247009E0	-2.153914273E-1	1.527362655E0
1.266000564E1	-3.222609460E-1	-1.547190666E0	-2.112656385E-1	1.594454215E0
1.266806217E1	-2.426965684E-1	-1.579191208E0	-3.511475027E-1	1.635864011E0
1.267611870E1	-2.250052691E-1	-1.666258812E0	-5.184569359E-1	1.759500893E0
1.268417524E1	-1.853030920E-1	-1.734193802E0	-5.280168653E-1	1.822242352E0
1.269220125E1	-3.075678349E-1	-1.857197285E0	-4.209404588E-1	1.928981751E0
1.270025778E1	-2.417742014E-1	-1.958598614E0	-5.775626898E-1	2.056244624E0
1.270831431E1	-3.159894943E-1	-1.911477566E0	-7.382405996E-1	2.073305339E0
1.271637084E1	-4.851858914E-1	-1.921696186E0	-8.568239212E-1	2.159275066E0
1.272442738E1	-5.447267294E-1	-1.840794086E0	-9.292343259E-1	2.132774369E0
1.273248391E1	-5.697954893E-1	-1.738205910E0	-8.520480990E-1	2.017922855E0
1.274050992E1	-5.715692043E-1	-1.757538795E0	-7.440069318E-1	1.992280173E0
1.274856645E1	-5.002121925E-1	-1.831762791E0	-4.301888943E-1	1.946953940E0
1.275662298E1	-3.787143826E-1	-1.989655018E0	-2.684896588E-1	2.043095292E0
1.276467952E1	-1.718495786E-1	-2.116371155E0	-3.456523120E-1	2.151286746E0
1.277273605E1	-7.638503611E-2	-2.219153404E0	-4.551386833E-1	2.266633567E0
1.278079258E1	-9.968578815E-3	-2.231005192E0	-5.603408813E-1	2.300318552E0
1.278884911E1	3.957474232E-2	-2.211798191E0	-6.150302291E-1	2.296057399E0
1.279687513E1	6.767886877E-2	-2.151974201E0	-7.765698433E-1	2.288806264E0
1.280493166E1	1.774408519E-1	-2.099413395E0	-9.208979607E-1	2.299364024E0
1.281298819E1	1.560544968E-1	-2.063666344E0	-1.054795980E0	2.322857366E0
1.282104472E1	1.394099295E-1	-1.903434277E0	-9.637480974E-1	2.138061638E0
1.282910125E1	3.323912621E-2	-1.781480789E0	-8.396866322E-1	1.969734064E0
1.283715778E1	-3.647065163E-2	-1.669058800E0	-5.191367865E-1	1.748310724E0
1.284521431E1	-1.207058206E-1	-1.570940018E0	-3.152016103E-1	1.606790120E0
1.285324033E1	-2.335191369E-1	-1.489500999E0	-2.000849247E-1	1.520913670E0
1.286129686E1	-2.635174990E-1	-1.314579010E0	-7.772888243E-2	1.342982213E0
1.286935339E1	-1.777538359E-1	-1.182628632E0	-1.109237820E-1	1.201045791E0
1.287740992E1	5.008344352E-2	-1.242118835E0	-4.105812609E-1	1.309177041E0
1.288546646E1	1.496314853E-1	-1.181849480E0	-5.841535330E-1	1.326798072E0
1.289352299E1	5.534048378E-2	-1.109580040E0	-5.356891155E-1	1.233366638E0
1.290154900E1	-2.965337038E-2	-9.487171173E-1	-5.633645654E-1	1.103776755E0
1.290960553E1	-2.661399841E-1	-7.926301956E-1	-4.682908952E-1	9.583263957E-1
1.291766206E1	-4.400969148E-1	-6.364755630E-1	-8.848047256E-2	7.788550769E-1
1.292571860E1	-5.462276936E-1	-4.443511963E-1	-1.927578449E-2	7.044034602E-1
1.293377513E1	-5.876226425E-1	-2.784843445E-1	-2.804739177E-1	7.081804280E-1
1.294183166E1	-4.215916991E-1	-2.250013351E-1	-5.383661985E-1	7.198634074E-1
1.294985767E1	-4.832561016E-1	-2.001028061E-1	-4.818226993E-1	7.111474575E-1
1.295791420E1	-4.248951077E-1	-1.894092560E-1	-2.332373857E-1	5.203954236E-1
1.296597074E1	-4.064692259E-1	-1.833429337E-1	-1.610855460E-1	4.741101307E-1
1.297402727E1	-2.031229734E-1	-1.915330887E-1	-4.150382280E-1	5.002005569E-1
1.298208380E1	-8.951967955E-2	-3.097696304E-1	-5.110816956E-1	6.042975232E-1
1.299010981E1	-1.122783273E-1	-2.937622070E-1	-2.400515378E-1	3.956354355E-1
1.299816634E1	-2.087655067E-1	-2.800436020E-1	4.012292624E-2	3.515925270E-1
1.300622288E1	-3.215395212E-1	-2.782573700E-1	2.323553562E-1	4.845656191E-1
1.301427941E1	-3.650673628E-1	-1.566934586E-1	2.883123159E-1	4.908676103E-1
1.302233594E1	-2.312630266E-1	-6.861305237E-2	1.201282740E-1	2.694830990E-1
1.303039247E1	-1.180924475E-2	-6.193923950E-2	-4.392934740E-1	4.437957682E-1
1.303844900E1	2.903909385E-1	-1.724586487E-1	-6.062904000E-1	6.940150804E-1
1.304647502E1	5.300929546E-1	-3.641815186E-1	-4.560774565E-1	7.884372932E-1
1.305453155E1	7.220110893E-1	-4.886598587E-1	-2.522279024E-1	9.075832664E-1
1.306258808E1	7.226170897E-1	-4.765672684E-1	-7.040870190E-2	8.684752184E-1
1.307064461E1	5.421830416E-1	-3.854475021E-1	-6.305253506E-2	6.682124285E-1
1.307870114E1	3.411853015E-1	-1.673927307E-1	3.047239780E-2	3.812562174E-1
1.308672716E1	1.015712023E-1	-9.136199951E-3	1.072347164E-1	1.479846738E-1
1.309478369E1	-6.187792122E-2	1.899900436E-1	3.193013072E-1	3.766675173E-1
1.310284022E1	-1.814434826E-1	3.223237991E-1	6.063507199E-1	7.102644328E-1
1.311089675E1	-1.387365609E-1	4.069652557E-1	7.680836916E-1	8.802392345E-1
1.311895328E1	4.873603582E-3	4.246940613E-1	6.665626764E-1	7.903762391E-1
1.312700982E1	1.254069656E-1	5.743055344E-1	5.140881538E-1	7.809227771E-1
1.313503583E1	2.687818706E-1	6.737794876E-1	2.633403540E-1	7.717322294E-1
1.314309236E1	2.992177606E-1	6.655845642E-1	1.782079935E-1	7.511938294E-1
1.315114889E1	2.710224986E-1	7.125482559E-1	1.433631182E-1	7.757133462E-1
1.315920542E1	1.616822630E-1	8.361082077E-1	1.427562237E-1	8.634798368E-1
1.316726196E1	5.482712388E-2	9.187259674E-1	6.557929516E-2	9.226939149E-1
1.317531849E1	-2.283588052E-3	9.747533798E-1	8.666896820E-2	9.786014900E-1
1.318337502E1	-1.737608016E-2	1.059269905E0	1.028542519E-1	1.064393563E0
1.319140103E1	-2.684577554E-2	1.136441231E0	-1.211441755E-1	1.143195206E0
1.319945756E1	3.010769933E-2	1.206428528E0	-3.566086292E-1	1.258390234E0
1.320751410E1	-1.623892486E-1	1.243301392E0	-2.473748922E-1	1.278030890E0
1.321557063E1	-2.440494299E-1	1.278348923E0	1.385930777E-1	1.308794917E0
1.322362716E1	-3.519105315E-1	1.315757751E0	3.196176291E-1	1.399004972E0
1.323165317E1	-2.329261303E-1	1.321550369E0	2.006317377E-1	1.356835677E0
1.323970970E1	5.860576779E-2	1.341292381E0	-1.879566908E-1	1.355665005E0
1.324776624E1	2.350751162E-1	1.310599327E0	-5.321221948E-1	1.433905484E0
1.325582277E1	2.690821588E-1	1.349840164E0	-5.873194337E-1	1.496468441E0
1.326387930E1	1.801785827E-1	1.502346992E0	-4.076104164E-1	1.567053624E0
1.327193583E1	8.491787314E-2	1.653019905E0	-2.238365412E-1	1.670266041E0
1.327996184E1	4.195961356E-2	1.849264145E0	7.898688316E-3	1.849756978E0
1.328801838E1	8.366144449E-2	1.877482414E0	5.855166912E-2	1.880257363E0
1.329607491E1	1.464094222E-1	1.876387596E0	-1.502413750E-1	1.888078018E0
1.330413144E1	2.790329456E-1	1.899017334E0	-2.904350758E-1	1.941257003E0
1.331218797E1	2.147061527E-1	2.008011818E0	-1.441916227E-1	2.024599076E0
1.332024450E1	2.560220659E-2	2.186341286E0	2.397817373E-1	2.199599730E0
1.332827052E1	3.295899928E-2	2.289834023E0	3.138448000E-1	2.311476737E0
1.333632705E1	3.302957863E-2	2.401955605E0	2.951741219E-2	2.402364035E0
1.334438358E1	5.242927372E-2	2.549376488E0	-2.129989862E-1	2.558796177E0
1.335244011E1	6.708996743E-2	2.672629356E0	-3.512673378E-1	2.696449051E0
1.336049664E1	7.728036493E-2	2.721582413E0	-4.244288206E-1	2.755562176E0
1.336855318E1	6.860284507E-2	2.753778458E0	-3.204275370E-1	2.773206799E0
1.337660971E1	-7.585589588E-2	2.910463333E0	3.884673119E-3	2.911454279E0
1.338463572E1	-2.640722394E-1	2.982974052E0	3.901969194E-1	3.019953970E0
1.339269225E1	-3.515561819E-1	3.018671989E0	5.373688936E-1	3.086217370E0
1.340074878E1	-3.921781182E-1	2.988916397E0	5.910412073E-1	3.071930112E0
1.340880532E1	-2.755877376E-1	2.867650986E0	4.491130114E-1	2.915660007E0
1.341686185E1	-1.907398701E-1	2.760491371E0	3.160656691E-1	2.785065855E0
1.342491838E1	-1.608091295E-1	2.706099510E0	2.856810093E-1	2.725884769E0
1.343297491E1	-1.235651523E-1	2.613576889E0	2.905092239E-1	2.632574426E0
1.344100092E1	1.417100430E-5	2.465940475E0	1.498962641E-1	2.470492121E0
1.344905746E1	1.731603891E-1	2.267821312E0	1.791155338E-2	2.274493097E0
1.345711399E1	3.539386988E-1	1.997553825E0	8.189320564E-2	2.030320267E0
1.346517052E1	3.866398931E-1	1.793819427E0	9.134447575E-2	1.837286684E0
1.347322705E1	4.513995647E-1	1.682852745E0	1.736800671E-1	1.750976783E0
1.348128358E1	5.001763701E-1	1.583186150E0	1.737743616E-1	1.669386808E0
1.348930960E1	4.197168350E-1	1.463763237E0	8.665645123E-2	1.525212895E0
1.349736613E1	2.909916639E-1	1.363228798E0	1.582145691E-2	1.394029850E0
1.350542266E1	1.923647523E-2	1.456809998E0	2.268409729E-1	1.474490501E0
1.351347919E1	-1.160755306E-1	1.471575737E0	2.938524485E-1	1.505110607E0
1.352153572E1	-1.504363418E-1	1.383448601E0	2.300606966E-1	1.410492484E0
1.352959225E1	-1.193248928E-1	1.230929375E0	9.641313553E-2	1.240451953E0
1.353761827E1	6.762582064E-2	1.100461960E0	3.502035141E-2	1.103093922E0
1.354573583E1	1.778466105E-1	8.053922653E-1	2.483782768E-1	8.613813826E-1
1.355379237E1	4.475859702E-1	5.896120071E-1	3.887945414E-1	8.361439559E-1
1.356184890E1	5.918871760E-1	3.498020172E-1	3.123410940E-1	7.551482235E-1
1.356987491E1	7.373009324E-1	1.191673279E-1	2.219883204E-1	7.791612999E-1
1.357793144E1	9.039315581E-1	1.266288757E-2	1.668095589E-2	9.041741341E-1
1.358598797E1	8.431349993E-1	2.566909790E-2	-2.330635786E-1	8.751309395E-1
1.359404451E1	6.357903481E-1	1.079568863E-1	-1.851118803E-1	6.709325333E-1
1.360210104E1	3.902752101E-1	1.949310303E-1	-1.481810808E-1	4.607282050E-1
1.361015757E1	2.665989995E-1	1.738243103E-1	1.813149452E-2	3.187768318E-1
1.361818358E1	1.762859523E-1	1.527042389E-1	1.115114689E-1	2.585152399E-1
1.362624011E1	1.758345664E-1	9.580421448E-2	1.693423986E-1	2.622462397E-1
1.363429665E1	6.131151319E-2	-1.551628113E-3	3.056626320E-1	3.117549579E-1
1.364235318E1	-8.573621511E-3	-3.629016876E-2	3.202525377E-1	3.224161461E-1
1.365037919E1	3.222262859E-2	-1.565074921E-2	2.090384960E-1	2.120856821E-1
1.365843572E1	1.288454533E-1	-7.053852081E-2	-6.813788414E-2	1.619246893E-1
1.366649226E1	7.939341664E-2	-5.106258392E-2	-7.314592600E-2	1.194195485E-1
1.367454879E1	-8.601766825E-2	-7.473468781E-2	-1.899774671E-1	2.215304738E-1
1.368260532E1	-1.837657988E-1	5.487918854E-2	-1.249832511E-1	2.289157207E-1
1.369063133E1	-1.106331795E-1	-1.414108276E-2	-1.027440429E-1	1.516443503E-1
1.369868786E1	-1.336899400E-1	-1.764564514E-1	3.204762936E-2	2.236893602E-1
1.370674440E1	2.413576841E-2	-3.600301743E-1	2.771344781E-1	4.549810772E-1
1.371480093E1	1.556726098E-1	-5.817127228E-1	4.510302544E-1	7.523642360E-1
1.372285746E1	1.427399218E-1	-7.603111267E-1	5.555157661E-1	9.523893432E-1
1.373091399E1	7.551497221E-2	-9.176254272E-1	6.840029955E-1	1.146995655E0
1.373884845E1	6.915593147E-2	-1.039367676E0	5.480242372E-1	1.177029427E0
1.374690498E1	4.391744733E-2	-9.961528778E-1	1.565183401E-1	1.009330119E0
1.375496152E1	9.130555391E-2	-1.018008232E0	-2.816506624E-1	1.060190813E0
1.376301805E1	-1.093127429E-1	-9.442787170E-1	-5.107406378E-1	1.079104986E0
1.377107458E1	-3.002640903E-1	-8.944950104E-1	-4.966197014E-1	1.066260276E0
1.377913111E1	-5.388914943E-1	-8.492736816E-1	-2.631163299E-1	1.039663422E0
1.378715712E1	-8.313419819E-1	-7.702178955E-1	-2.202335000E-2	1.133512296E0
1.379521366E1	-8.733683825E-1	-7.578678131E-1	8.827507496E-2	1.159710499E0
1.380327019E1	-7.721389532E-1	-9.846067429E-1	-8.703553677E-2	1.254282339E0
1.381132672E1	-4.606678486E-1	-1.251647949E0	-3.105741143E-1	1.369413647E0
1.381938325E1	-1.997613758E-1	-1.441709518E0	-6.752716899E-1	1.604500794E0
1.382743978E1	-7.542261481E-2	-1.669794083E0	-8.231062889E-1	1.863170634E0
1.383546580E1	1.006548405E-1	-1.742056847E0	-6.895580292E-1	1.876268565E0
1.384352233E1	1.833016574E-1	-1.972354889E0	-4.276744425E-1	2.026496665E0
1.385157886E1	1.479243636E-1	-2.145414352E0	-6.857985258E-2	2.151601161E0
1.385963539E1	6.459900737E-2	-2.172720432E0	-3.086565435E-2	2.173899675E0
1.386769192E1	-5.042362213E-2	-2.032610893E0	-3.231712580E-1	2.058759152E0
1.387574845E1	-2.580518126E-1	-1.859031200E0	-5.139325261E-1	1.945948197E0
1.388380499E1	-5.050858259E-1	-1.711652756E0	-6.176640987E-1	1.888485051E0
1.389183100E1	-7.193683386E-1	-1.650234222E0	-6.477927566E-1	1.913216990E0
1.389988753E1	-8.506236076E-1	-1.562206268E0	-5.402663946E-1	1.859014988E0
1.390794406E1	-8.519323468E-1	-1.569725037E0	-3.606094718E-1	1.822049562E0
1.391600060E1	-6.844076514E-1	-1.711104393E0	-2.441665381E-1	1.859007632E0
1.392405713E1	-3.973867893E-1	-1.940903664E0	-2.662063539E-1	1.998972014E0
1.393208314E1	-1.815375984E-1	-2.082044125E0	-2.986070514E-1	2.111167878E0
1.394013967E1	-3.241583705E-2	-2.165713310E0	-2.152142525E-1	2.176621718E0
1.394819620E1	-3.523945808E-3	-2.213513851E0	-2.562437952E-1	2.228299098E0
1.395625274E1	-1.053669304E-1	-2.091420650E0	-3.104426265E-1	2.116959412E0
1.396430927E1	-1.693831980E-1	-1.966990948E0	-2.701356113E-1	1.992665879E0
1.397233528E1	-3.448993266E-1	-1.883304596E0	-2.234216630E-1	1.927617438E0
1.398039181E1	-3.428842127E-1	-1.823568821E0	-4.207407534E-1	1.902628605E0
1.398844834E1	-3.004093170E-1	-1.723101616E0	-6.821600795E-1	1.877409734E0
1.399650488E1	-2.488828450E-1	-1.689617157E0	-9.403818250E-1	1.949632474E0
1.400456141E1	-1.241419315E-1	-1.644081116E0	-1.143495321E0	2.006488346E0
1.401258742E1	-1.413556635E-1	-1.588869095E0	-9.783796072E-1	1.871286477E0
1.402064395E1	-1.452110112E-1	-1.485644341E0	-5.939024091E-1	1.606532109E0
1.402870049E1	-1.046795398E-1	-1.468497276E0	-5.089873075E-1	1.557725950E0
1.403675702E1	-5.507701635E-2	-1.434490204E0	-6.006832123E-1	1.556154216E0
1.404481355E1	-3.398381174E-2	-1.335733414E0	-5.699276924E-1	1.452637679E0
1.405287008E1	2.627514303E-2	-1.342237473E0	-5.643534660E-1	1.456292090E0
1.406092661E1	-1.229132712E-2	-1.317576408E0	-4.030424654E-1	1.377897637E0
1.406895263E1	-4.153423011E-2	-1.314492226E0	-1.344441324E-1	1.322002318E0
1.407700916E1	-1.312337816E-1	-1.270791054E0	9.694376588E-2	1.281222191E0
1.408506569E1	-2.355446517E-1	-1.088376999E0	1.269144118E-1	1.120782335E0
1.409312222E1	-2.868048847E-1	-8.868350983E-1	-1.623681933E-1	9.460956419E-1
1.410117875E1	-2.740837932E-1	-6.396560669E-1	-6.002157927E-1	9.189890137E-1
1.410920477E1	-1.993991286E-1	-4.040517807E-1	-9.257674813E-1	1.029593747E0
1.411726130E1	-1.486078352E-1	-3.642807007E-1	-1.099280477E0	1.167562540E0
1.412531783E1	-1.709902287E-2	-4.603290558E-1	-7.556228638E-1	8.849639136E-1
1.413337436E1	1.408845335E-1	-5.773715973E-1	-2.237796187E-1	6.350462431E-1
1.414143089E1	1.825570166E-1	-7.420740128E-1	1.479298472E-1	7.783856014E-1
1.414948742E1	8.601531386E-2	-7.464618683E-1	3.110975623E-1	8.132562009E-1
1.415754396E1	1.041470468E-1	-6.720256805E-1	2.950304151E-1	7.412881143E-1
1.416556997E1	-1.557530463E-2	-4.925765991E-1	1.342258453E-1	5.107747778E-1
1.417362650E1	-8.481837064E-2	-1.960601807E-1	5.677521229E-2	2.210365924E-1
1.418168303E1	-2.704818249E-1	3.575611115E-2	-1.643025875E-2	2.733292346E-1
1.418973956E1	-2.992867529E-1	2.150917053E-1	5.069196224E-3	3.685955764E-1
1.419779610E1	-1.777066290E-1	2.822742462E-1	-7.210856676E-2	3.412594929E-1
1.420585263E1	4.676949978E-2	1.529712677E-1	-3.685112596E-1	4.017314318E-1
1.421390916E1	2.804895639E-1	-6.218624115E-2	-5.596326590E-1	6.290709316E-1
1.422193517E1	2.988650203E-1	-1.190328598E-1	-5.014238358E-1	5.957474172E-1
1.422996119E1	1.093453467E-1	-1.088285446E-1	-3.515917063E-1	3.839489353E-1
1.423801772E1	-1.795855165E-2	-1.491003036E-1	-9.124040604E-2	1.757220015E-1
1.424604373E1	-1.977599859E-1	-1.656055450E-1	1.307712793E-1	2.891977456E-1
1.425410027E1	-4.413124323E-1	-8.870124817E-2	4.296040535E-1	6.222412853E-1
1.426215680E1	-6.139839888E-1	6.739711761E-2	5.000008345E-1	7.946820398E-1
1.427021333E1	-6.555005312E-1	3.863668442E-1	3.193638325E-1	8.251990924E-1
1.427826986E1	-5.815284252E-1	5.354490280E-1	6.212687492E-2	7.929317244E-1
1.428629587E1	-4.689499438E-1	6.368312836E-1	-2.437085509E-1	8.275638896E-1
1.429435241E1	-2.993127704E-1	6.766376495E-1	-2.789035439E-1	7.907046415E-1
1.430240894E1	-5.873758346E-2	5.281496048E-1	-1.594336033E-1	5.548073383E-1
1.431046547E1	8.522841334E-2	4.184408188E-1	-1.788089275E-1	4.629570540E-1
1.431852200E1	2.234074920E-1	3.160305023E-1	-1.809191704E-1	4.272211747E-1
1.432654801E1	3.550219238E-1	3.727684021E-1	3.036987782E-2	5.156735183E-1
1.433460455E1	3.259958923E-1	3.922567368E-1	2.453360558E-1	5.659756616E-1
1.434263056E1	1.904984713E-1	7.442617416E-1	3.361366987E-1	8.385720529E-1
1.435068709E1	-2.338819206E-3	1.057702065E0	2.785365582E-1	1.093764939E0
1.435871311E1	-1.302950382E-1	1.378347397E0	1.544322968E-1	1.393078489E0
1.436673912E1	-3.815612942E-2	1.696861267E0	-1.166743040E-1	1.701295666E0
1.437476514E1	8.629648387E-2	1.853088379E0	-2.442480326E-1	1.871106818E0
1.438279115E1	2.129574120E-1	1.861660004E0	-1.387455463E-1	1.878930322E0
1.439084768E1	3.553061485E-1	1.908952713E0	7.777106762E-2	1.943293920E0
1.439887369E1	3.738762736E-1	1.937089920E0	2.545833588E-1	1.989199214E0
1.440693023E1	4.079015851E-1	2.055945396E0	3.427616358E-1	2.123859862E0
1.441498676E1	4.653931260E-1	2.097710609E0	3.098374605E-1	2.170939846E0
1.442304329E1	3.193161488E-1	2.213056564E0	4.629186392E-1	2.283391299E0
1.443106930E1	2.853875458E-1	2.282398224E0	5.018820763E-1	2.354288284E0
1.443912584E1	2.576120794E-1	2.394268990E0	4.412356615E-1	2.448178279E0
1.444718237E1	2.356159687E-1	2.431498528E0	3.734992743E-1	2.471275315E0
1.445523890E1	1.376721412E-1	2.544909477E0	4.375256300E-1	2.585913097E0
1.446329543E1	-1.070317999E-2	2.633907318E0	5.951502323E-1	2.700330742E0
1.447132144E1	-9.585355222E-2	2.722339630E0	4.613767862E-1	2.762822742E0
1.447937798E1	-8.543737233E-2	2.862822533E0	3.955757618E-1	2.891285628E0
1.448743451E1	-1.228431240E-2	2.717854500E0	2.105101347E-1	2.726022469E0
1.449549104E1	3.974720091E-2	2.603709221E0	3.423929214E-2	2.604237677E0
1.450354757E1	9.811945260E-2	2.561471939E0	-1.376301050E-1	2.567042650E0
1.451157358E1	7.023497671E-2	2.519102097E0	-1.412131786E-1	2.524034367E0
1.451963012E1	1.351824030E-2	2.471579552E0	7.973754406E-2	2.472902404E0
1.452765613E1	8.344635367E-2	2.332480431E0	2.630447149E-1	2.348748768E0
1.453571266E1	1.198721379E-1	2.142350197E0	2.466647625E-1	2.159832679E0
1.454376919E1	1.422657669E-1	2.085761070E0	2.138913870E-1	2.101520477E0
1.455182572E1	1.531188786E-1	2.086178780E0	1.571410894E-1	2.097684584E0
1.455988226E1	7.549713552E-2	2.071741104E0	1.915704012E-1	2.081948664E0
1.456790827E1	-2.631269023E-2	2.023396492E0	3.646034002E-1	2.056152076E0
1.457596480E1	-9.140066057E-2	2.037086487E0	4.384220839E-1	2.085734729E0
1.458396030E1	-1.249837875E-1	2.021871567E0	4.128968716E-1	2.067382259E0
1.459201683E1	-9.192205966E-2	1.903688431E0	3.926235437E-1	1.945927171E0
1.460007336E1	2.156432718E-2	1.711261749E0	2.556316853E-1	1.730384163E0
1.460812990E1	2.215278149E-1	1.480679512E0	7.995247841E-2	1.499292763E0
1.461618642E1	4.135189652E-1	1.238459587E0	5.368125439E-2	1.306775329E0
1.462424296E1	5.371241570E-1	1.037059784E0	6.286728382E-2	1.169592942E0
1.463229949E1	6.149658561E-1	8.449640274E-1	3.297817707E-2	1.045578678E0
1.464032550E1	5.623036027E-1	7.792158127E-1	2.765464783E-2	9.613154549E-1
1.464838204E1	4.246814549E-1	7.465114594E-1	1.399155855E-1	8.701781818E-1
1.465643857E1	2.602710724E-1	7.637653351E-1	2.206858397E-1	8.365289941E-1
1.466449510E1	1.545249522E-1	7.832012177E-1	2.479434013E-1	8.359174830E-1
1.467255163E1	1.199290007E-1	8.002405167E-1	2.279222012E-1	8.406642490E-1
1.468060816E1	1.176118106E-1	7.790422440E-1	1.363193989E-1	7.995763468E-1
1.468863418E1	3.247588873E-2	8.178339005E-1	1.347982883E-2	8.185894440E-1
1.469669071E1	3.191196918E-2	8.233728409E-1	-1.533638239E-1	8.381417967E-1
1.470474724E1	7.708966732E-3	7.550544739E-1	-2.546958923E-1	7.968918899E-1
1.471280377E1	-3.986410797E-2	7.423954010E-1	-2.107309103E-1	7.727532563E-1
1.472086030E1	-6.004048884E-2	7.708873749E-1	-2.265750170E-1	8.057347227E-1
1.472891683E1	2.600845695E-2	6.607427597E-1	-2.672308683E-1	7.132108884E-1
1.473697336E1	1.524003446E-1	5.075769424E-1	-4.300222397E-1	6.824802885E-1
1.474499938E1	2.502816021E-1	3.881006241E-1	-3.494275808E-1	5.791050069E-1
1.475302539E1	9.902825952E-2	3.382892609E-1	9.090995789E-2	3.640203849E-1
1.476108192E1	1.385039091E-2	3.914642334E-1	4.806827307E-1	6.200741624E-1
1.476913846E1	9.153014421E-2	3.701963425E-1	4.940817356E-1	6.241312849E-1
1.477719499E1	1.525754035E-1	3.128042221E-1	2.915030718E-1	4.539821318E-1
1.478522100E1	1.209393442E-1	3.652601242E-1	-6.670272350E-2	3.905003670E-1
1.479327753E1	1.356384456E-1	3.937520981E-1	-3.023883104E-1	5.146622125E-1
1.480133406E1	1.197527647E-1	3.983602524E-1	-3.825712204E-1	5.651480815E-1
1.480939060E1	1.407220662E-1	3.000688553E-1	-3.911458850E-1	5.126783798E-1
1.481741661E1	2.106733918E-1	2.019062042E-1	-1.851924658E-1	3.456090894E-1
1.482547314E1	2.419312596E-1	3.188610077E-2	1.654505730E-3	2.440290868E-1
1.483352967E1	2.973762155E-1	-1.406421661E-1	1.722127199E-1	3.713085689E-1
1.484158620E1	1.528000236E-1	-9.325218201E-2	3.474080563E-1	3.908147569E-1
1.484964274E1	4.211932421E-2	-5.588817596E-2	3.394269943E-1	3.465663142E-1
1.485766875E1	-5.071604252E-2	7.636070251E-3	3.645395041E-1	3.681297007E-1
1.486572528E1	-8.805719018E-2	1.787185669E-3	3.347845078E-1	3.461761537E-1
1.487378181E1	-2.158032954E-1	5.131340027E-2	3.243185282E-1	3.929206473E-1
1.488183835E1	-2.430595458E-1	4.601860046E-2	1.877754927E-1	3.105725197E-1
1.488989488E1	-2.420329750E-1	-5.010414124E-2	7.213592529E-2	2.574761691E-1
1.489795141E1	-1.629904062E-1	-1.579341888E-1	6.740605831E-2	2.367544238E-1
1.490597742E1	-9.127438068E-2	-3.159408569E-1	1.441627741E-2	3.291769535E-1
1.491403396E1	-5.735096335E-2	-3.877620697E-1	-6.440269947E-2	3.972357781E-1
1.492205997E1	-9.217023849E-3	-5.147361755E-1	-9.592604637E-2	5.236793774E-1
1.493008598E1	-7.742401958E-2	-6.945257187E-1	-1.205331087E-1	7.091464468E-1
1.493814252E1	-1.964151412E-1	-7.020416260E-1	-1.674880385E-1	7.479930450E-1
1.494613801E1	-4.025668204E-1	-6.113891602E-1	-2.306228876E-1	7.674918021E-1
1.495419454E1	-3.724341094E-1	-6.427440643E-1	-4.226636291E-1	8.546763372E-1
1.496222056E1	-2.484184504E-1	-8.128089905E-1	-5.355501771E-1	1.004581591E0
1.497018554E1	-2.425794899E-1	-9.946117401E-1	-2.669169605E-1	1.057989597E0
1.497821155E1	-2.678628564E-1	-1.125904083E0	1.600053906E-1	1.168337383E0
1.498626808E1	-2.907027602E-1	-1.204471588E0	4.580557942E-1	1.321012874E0
